Entity,Code,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",World regions according to OWID,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter).1",Year.1
Saudi Arabia,SAU,1990,67.67732,,63.897137,2017.0
Saudi Arabia,SAU,1990,65.06264,,63.897137,2017.0
Saudi Arabia,SAU,1990,56.510704,,63.897137,2017.0
Saudi Arabia,SAU,1990,66.82088,,63.897137,2017.0
Saudi Arabia,SAU,1990,59.600735,,63.897137,2017.0
Saudi Arabia,SAU,1990,63.897137,,63.897137,2017.0
Saudi Arabia,SAU,1990,61.900852,,63.897137,2017.0
Saudi Arabia,SAU,1990,61.50824,,63.897137,2017.0
Saudi Arabia,SAU,1990,,Asia,63.897137,2017.0
Senegal,SEN,1990,62.520996,,63.420372,2017.0
Senegal,SEN,1990,63.21987,,63.420372,2017.0
Senegal,SEN,1990,63.660183,,63.420372,2017.0
Senegal,SEN,1990,56.809147,,63.420372,2017.0
Senegal,SEN,1990,56.687397,,63.420372,2017.0
Senegal,SEN,1990,58.021458,,63.420372,2017.0
Senegal,SEN,1990,64.509056,,63.420372,2017.0
Senegal,SEN,1990,53.041874,,63.420372,2017.0
Senegal,SEN,1990,55.409813,,63.420372,2017.0
Senegal,SEN,1990,65.393616,,63.420372,2017.0
Senegal,SEN,1990,59.47931,,63.420372,2017.0
Senegal,SEN,1990,63.420372,,63.420372,2017.0
Senegal,SEN,1990,60.08271,,63.420372,2017.0
Senegal,SEN,1990,60.211395,,63.420372,2017.0
Senegal,SEN,1990,,Africa,63.420372,2017.0
Serbia,SRB,1990,35.77387,,26.416323,2017.0
Serbia,SRB,1990,35.15793,,26.416323,2017.0
Serbia,SRB,1990,33.019382,,26.416323,2017.0
Serbia,SRB,1990,31.375952,,26.416323,2017.0
Serbia,SRB,1990,31.392351,,26.416323,2017.0
Serbia,SRB,1990,33.88729,,26.416323,2017.0
Serbia,SRB,1990,30.48811,,26.416323,2017.0
Serbia,SRB,1990,28.698704,,26.416323,2017.0
Serbia,SRB,1990,28.201538,,26.416323,2017.0
Serbia,SRB,1990,27.892525,,26.416323,2017.0
Serbia,SRB,1990,25.343084,,26.416323,2017.0
Serbia,SRB,1990,26.416323,,26.416323,2017.0
Serbia,SRB,1990,25.887604,,26.416323,2017.0
Serbia,SRB,1990,25.354172,,26.416323,2017.0
Serbia,SRB,1990,,Europe,26.416323,2017.0
Serbia and Montenegro,OWID_SRM,1990,,Europe,,
Seychelles,SYC,1990,15.061522,,15.887438,2017.0
Seychelles,SYC,1990,16.006437,,15.887438,2017.0
Seychelles,SYC,1990,16.377445,,15.887438,2017.0
Seychelles,SYC,1990,15.896436,,15.887438,2017.0
Seychelles,SYC,1990,15.125709,,15.887438,2017.0
Seychelles,SYC,1990,16.515947,,15.887438,2017.0
Seychelles,SYC,1990,16.051586,,15.887438,2017.0
Seychelles,SYC,1990,15.879515,,15.887438,2017.0
Seychelles,SYC,1990,15.130192,,15.887438,2017.0
Seychelles,SYC,1990,15.313468,,15.887438,2017.0
Seychelles,SYC,1990,15.982907,,15.887438,2017.0
Seychelles,SYC,1990,15.887438,,15.887438,2017.0
Seychelles,SYC,1990,15.603586,,15.887438,2017.0
Seychelles,SYC,1990,15.563919,,15.887438,2017.0
Seychelles,SYC,1990,,Africa,15.887438,2017.0
Sierra Leone,SLE,1990,52.60072,,50.181793,2017.0
Sierra Leone,SLE,1990,45.987328,,50.181793,2017.0
Sierra Leone,SLE,1990,50.4124,,50.181793,2017.0
Sierra Leone,SLE,1990,49.70736,,50.181793,2017.0
Sierra Leone,SLE,1990,46.339485,,50.181793,2017.0
Sierra Leone,SLE,1990,51.020645,,50.181793,2017.0
Sierra Leone,SLE,1990,49.584652,,50.181793,2017.0
Sierra Leone,SLE,1990,44.13942,,50.181793,2017.0
Sierra Leone,SLE,1990,46.18556,,50.181793,2017.0
Sierra Leone,SLE,1990,55.08583,,50.181793,2017.0
Sierra Leone,SLE,1990,53.913372,,50.181793,2017.0
Sierra Leone,SLE,1990,50.181793,,50.181793,2017.0
Sierra Leone,SLE,1990,50.868423,,50.181793,2017.0
Sierra Leone,SLE,1990,51.096066,,50.181793,2017.0
Sierra Leone,SLE,1990,,Africa,50.181793,2017.0
Singapore,SGP,1990,22.144207,,18.558016,2017.0
Singapore,SGP,1990,18.11365,,18.558016,2017.0
Singapore,SGP,1990,18.368677,,18.558016,2017.0
Singapore,SGP,1990,16.01396,,18.558016,2017.0
Singapore,SGP,1990,15.076043,,18.558016,2017.0
Singapore,SGP,1990,16.428144,,18.558016,2017.0
Singapore,SGP,1990,17.531822,,18.558016,2017.0
Singapore,SGP,1990,18.599985,,18.558016,2017.0
Singapore,SGP,1990,17.732473,,18.558016,2017.0
Singapore,SGP,1990,18.295012,,18.558016,2017.0
Singapore,SGP,1990,17.638502,,18.558016,2017.0
Singapore,SGP,1990,18.558016,,18.558016,2017.0
Singapore,SGP,1990,18.493353,,18.558016,2017.0
Singapore,SGP,1990,18.765882,,18.558016,2017.0
Singapore,SGP,1990,,Asia,18.558016,2017.0
Sint Maarten (Dutch part),SXM,1990,,North America,,
Slovakia,SVK,1990,27.241953,,18.24541,2017.0
Slovakia,SVK,1990,26.73191,,18.24541,2017.0
Slovakia,SVK,1990,22.723206,,18.24541,2017.0
Slovakia,SVK,1990,22.194347,,18.24541,2017.0
Slovakia,SVK,1990,21.47374,,18.24541,2017.0
Slovakia,SVK,1990,22.603325,,18.24541,2017.0
Slovakia,SVK,1990,20.330631,,18.24541,2017.0
Slovakia,SVK,1990,19.637115,,18.24541,2017.0
Slovakia,SVK,1990,19.312572,,18.24541,2017.0
Slovakia,SVK,1990,19.115559,,18.24541,2017.0
Slovakia,SVK,1990,17.869429,,18.24541,2017.0
Slovakia,SVK,1990,18.24541,,18.24541,2017.0
Slovakia,SVK,1990,18.495426,,18.24541,2017.0
Slovakia,SVK,1990,18.365215,,18.24541,2017.0
Slovakia,SVK,1990,,Europe,18.24541,2017.0
Slovenia,SVN,1990,26.55056,,16.70789,2017.0
Slovenia,SVN,1990,25.704096,,16.70789,2017.0
Slovenia,SVN,1990,22.230192,,16.70789,2017.0
Slovenia,SVN,1990,21.129889,,16.70789,2017.0
Slovenia,SVN,1990,19.197374,,16.70789,2017.0
Slovenia,SVN,1990,20.942024,,16.70789,2017.0
Slovenia,SVN,1990,18.599058,,16.70789,2017.0
Slovenia,SVN,1990,18.425852,,16.70789,2017.0
Slovenia,SVN,1990,18.05674,,16.70789,2017.0
Slovenia,SVN,1990,17.920895,,16.70789,2017.0
Slovenia,SVN,1990,16.529505,,16.70789,2017.0
Slovenia,SVN,1990,16.70789,,16.70789,2017.0
Slovenia,SVN,1990,17.083666,,16.70789,2017.0
Slovenia,SVN,1990,16.969404,,16.70789,2017.0
Slovenia,SVN,1990,,Europe,16.70789,2017.0
Solomon Islands,SLB,1990,10.28739,,12.320522,2017.0
Solomon Islands,SLB,1990,10.526811,,12.320522,2017.0
Solomon Islands,SLB,1990,10.603951,,12.320522,2017.0
Solomon Islands,SLB,1990,11.02061,,12.320522,2017.0
Solomon Islands,SLB,1990,12.108488,,12.320522,2017.0
Solomon Islands,SLB,1990,11.698131,,12.320522,2017.0
Solomon Islands,SLB,1990,11.762064,,12.320522,2017.0
Solomon Islands,SLB,1990,12.070448,,12.320522,2017.0
Solomon Islands,SLB,1990,12.31046,,12.320522,2017.0
Solomon Islands,SLB,1990,12.490087,,12.320522,2017.0
Solomon Islands,SLB,1990,12.815385,,12.320522,2017.0
Solomon Islands,SLB,1990,12.320522,,12.320522,2017.0
Solomon Islands,SLB,1990,12.7598095,,12.320522,2017.0
Solomon Islands,SLB,1990,12.894959,,12.320522,2017.0
Solomon Islands,SLB,1990,,Oceania,12.320522,2017.0
Somalia,SOM,1990,26.294382,,29.952917,2017.0
Somalia,SOM,1990,21.922869,,29.952917,2017.0
Somalia,SOM,1990,30.397478,,29.952917,2017.0
Somalia,SOM,1990,26.52047,,29.952917,2017.0
Somalia,SOM,1990,27.818314,,29.952917,2017.0
Somalia,SOM,1990,30.331884,,29.952917,2017.0
Somalia,SOM,1990,31.310081,,29.952917,2017.0
Somalia,SOM,1990,30.101503,,29.952917,2017.0
Somalia,SOM,1990,28.714737,,29.952917,2017.0
Somalia,SOM,1990,28.415613,,29.952917,2017.0
Somalia,SOM,1990,28.00474,,29.952917,2017.0
Somalia,SOM,1990,29.952917,,29.952917,2017.0
Somalia,SOM,1990,29.768435,,29.952917,2017.0
Somalia,SOM,1990,30.361427,,29.952917,2017.0
Somalia,SOM,1990,,Africa,29.952917,2017.0
South Africa,ZAF,1990,28.759844,,28.857643,2017.0
South Africa,ZAF,1990,29.181475,,28.857643,2017.0
South Africa,ZAF,1990,28.693613,,28.857643,2017.0
South Africa,ZAF,1990,27.030909,,28.857643,2017.0
South Africa,ZAF,1990,29.398302,,28.857643,2017.0
South Africa,ZAF,1990,29.453897,,28.857643,2017.0
South Africa,ZAF,1990,29.165756,,28.857643,2017.0
South Africa,ZAF,1990,28.770145,,28.857643,2017.0
South Africa,ZAF,1990,28.998884,,28.857643,2017.0
South Africa,ZAF,1990,29.235031,,28.857643,2017.0
South Africa,ZAF,1990,28.721376,,28.857643,2017.0
South Africa,ZAF,1990,28.857643,,28.857643,2017.0
South Africa,ZAF,1990,28.754017,,28.857643,2017.0
South Africa,ZAF,1990,28.674755,,28.857643,2017.0
South Africa,ZAF,1990,,Africa,28.857643,2017.0
South Asia (WB),,1990,67.63582,,76.38705,2017.0
South Asia (WB),,1990,62.16206,,76.38705,2017.0
South Asia (WB),,1990,66.57332,,76.38705,2017.0
South Asia (WB),,1990,66.57128,,76.38705,2017.0
South Asia (WB),,1990,71.77794,,76.38705,2017.0
South Asia (WB),,1990,74.70462,,76.38705,2017.0
South Asia (WB),,1990,80.97158,,76.38705,2017.0
South Asia (WB),,1990,83.267815,,76.38705,2017.0
South Asia (WB),,1990,88.83596,,76.38705,2017.0
South Asia (WB),,1990,82.75944,,76.38705,2017.0
South Asia (WB),,1990,85.68331,,76.38705,2017.0
South Asia (WB),,1990,76.38705,,76.38705,2017.0
South Asia (WB),,1990,77.42769,,76.38705,2017.0
South Asia (WB),,1990,77.5634,,76.38705,2017.0
South Georgia and the South Sandwich Islands,SGS,1990,,South America,,
South Korea,KOR,1990,24.951273,,26.882107,2017.0
South Korea,KOR,1990,24.268818,,26.882107,2017.0
South Korea,KOR,1990,24.222155,,26.882107,2017.0
South Korea,KOR,1990,23.590971,,26.882107,2017.0
South Korea,KOR,1990,22.854078,,26.882107,2017.0
South Korea,KOR,1990,25.456814,,26.882107,2017.0
South Korea,KOR,1990,25.79817,,26.882107,2017.0
South Korea,KOR,1990,27.538815,,26.882107,2017.0
South Korea,KOR,1990,28.181099,,26.882107,2017.0
South Korea,KOR,1990,26.976574,,26.882107,2017.0
South Korea,KOR,1990,27.805607,,26.882107,2017.0
South Korea,KOR,1990,26.882107,,26.882107,2017.0
South Korea,KOR,1990,27.436352,,26.882107,2017.0
South Korea,KOR,1990,27.44034,,26.882107,2017.0
South Korea,KOR,1990,,Asia,26.882107,2017.0
South Sudan,SSD,1990,37.443947,,38.6629,2017.0
South Sudan,SSD,1990,34.432266,,38.6629,2017.0
South Sudan,SSD,1990,41.345722,,38.6629,2017.0
South Sudan,SSD,1990,39.495926,,38.6629,2017.0
South Sudan,SSD,1990,39.24576,,38.6629,2017.0
South Sudan,SSD,1990,41.00352,,38.6629,2017.0
South Sudan,SSD,1990,41.197277,,38.6629,2017.0
South Sudan,SSD,1990,40.22178,,38.6629,2017.0
South Sudan,SSD,1990,35.86345,,38.6629,2017.0
South Sudan,SSD,1990,40.604797,,38.6629,2017.0
South Sudan,SSD,1990,37.941475,,38.6629,2017.0
South Sudan,SSD,1990,38.6629,,38.6629,2017.0
South Sudan,SSD,1990,37.97706,,38.6629,2017.0
South Sudan,SSD,1990,37.552776,,38.6629,2017.0
South Sudan,SSD,1990,,Africa,38.6629,2017.0
Spain,ESP,1990,14.015061,,9.749325,2017.0
Spain,ESP,1990,12.741199,,9.749325,2017.0
Spain,ESP,1990,13.664228,,9.749325,2017.0
Spain,ESP,1990,12.349328,,9.749325,2017.0
Spain,ESP,1990,11.491901,,9.749325,2017.0
Spain,ESP,1990,12.442037,,9.749325,2017.0
Spain,ESP,1990,11.179972,,9.749325,2017.0
Spain,ESP,1990,10.3607235,,9.749325,2017.0
Spain,ESP,1990,9.830913,,9.749325,2017.0
Spain,ESP,1990,10.535681,,9.749325,2017.0
Spain,ESP,1990,9.576497,,9.749325,2017.0
Spain,ESP,1990,9.749325,,9.749325,2017.0
Spain,ESP,1990,9.769207,,9.749325,2017.0
Spain,ESP,1990,9.728788,,9.749325,2017.0
Spain,ESP,1990,,Europe,9.749325,2017.0
Sri Lanka,LKA,1990,22.965834,,19.924923,2017.0
Sri Lanka,LKA,1990,21.810137,,19.924923,2017.0
Sri Lanka,LKA,1990,24.178926,,19.924923,2017.0
Sri Lanka,LKA,1990,24.074694,,19.924923,2017.0
Sri Lanka,LKA,1990,24.693802,,19.924923,2017.0
Sri Lanka,LKA,1990,21.569286,,19.924923,2017.0
Sri Lanka,LKA,1990,22.424149,,19.924923,2017.0
Sri Lanka,LKA,1990,22.99524,,19.924923,2017.0
Sri Lanka,LKA,1990,20.969007,,19.924923,2017.0
Sri Lanka,LKA,1990,18.970345,,19.924923,2017.0
Sri Lanka,LKA,1990,20.739632,,19.924923,2017.0
Sri Lanka,LKA,1990,19.924923,,19.924923,2017.0
Sri Lanka,LKA,1990,19.694462,,19.924923,2017.0
Sri Lanka,LKA,1990,19.964396,,19.924923,2017.0
Sri Lanka,LKA,1990,,Asia,19.924923,2017.0
Sub-Saharan Africa (WB),,1990,43.788765,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,41.331116,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,45.323345,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,42.777832,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,42.641228,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,44.05044,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,45.248787,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,41.94316,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,41.1331,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,47.817356,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,45.355133,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,44.14108,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,44.19824,,44.14108,2017.0
Sub-Saharan Africa (WB),,1990,44.03506,,44.14108,2017.0
Sudan,SDN,1990,49.74982,,53.488365,2017.0
Sudan,SDN,1990,44.073357,,53.488365,2017.0
Sudan,SDN,1990,50.104164,,53.488365,2017.0
Sudan,SDN,1990,51.321884,,53.488365,2017.0
Sudan,SDN,1990,52.82074,,53.488365,2017.0
Sudan,SDN,1990,54.42324,,53.488365,2017.0
Sudan,SDN,1990,54.85663,,53.488365,2017.0
Sudan,SDN,1990,52.486576,,53.488365,2017.0
Sudan,SDN,1990,46.721405,,53.488365,2017.0
Sudan,SDN,1990,52.803066,,53.488365,2017.0
Sudan,SDN,1990,51.511456,,53.488365,2017.0
Sudan,SDN,1990,53.488365,,53.488365,2017.0
Sudan,SDN,1990,53.77109,,53.488365,2017.0
Sudan,SDN,1990,54.6773,,53.488365,2017.0
Sudan,SDN,1990,,Africa,53.488365,2017.0
Suriname,SUR,1990,28.531284,,22.805834,2017.0
Suriname,SUR,1990,29.074932,,22.805834,2017.0
Suriname,SUR,1990,31.591152,,22.805834,2017.0
Suriname,SUR,1990,23.887032,,22.805834,2017.0
Suriname,SUR,1990,22.737427,,22.805834,2017.0
Suriname,SUR,1990,20.816082,,22.805834,2017.0
Suriname,SUR,1990,25.078363,,22.805834,2017.0
Suriname,SUR,1990,22.567148,,22.805834,2017.0
Suriname,SUR,1990,22.592665,,22.805834,2017.0
Suriname,SUR,1990,26.584677,,22.805834,2017.0
Suriname,SUR,1990,23.128086,,22.805834,2017.0
Suriname,SUR,1990,22.805834,,22.805834,2017.0
Suriname,SUR,1990,22.049995,,22.805834,2017.0
Suriname,SUR,1990,21.177422,,22.805834,2017.0
Suriname,SUR,1990,,South America,22.805834,2017.0
Sweden,SWE,1990,9.7803135,,5.6930118,2017.0
Sweden,SWE,1990,8.849206,,5.6930118,2017.0
Sweden,SWE,1990,8.4338875,,5.6930118,2017.0
Sweden,SWE,1990,7.306709,,5.6930118,2017.0
Sweden,SWE,1990,7.400645,,5.6930118,2017.0
Sweden,SWE,1990,7.4695325,,5.6930118,2017.0
Sweden,SWE,1990,6.170044,,5.6930118,2017.0
Sweden,SWE,1990,6.1714926,,5.6930118,2017.0
Sweden,SWE,1990,6.454066,,5.6930118,2017.0
Sweden,SWE,1990,5.870147,,5.6930118,2017.0
Sweden,SWE,1990,5.446711,,5.6930118,2017.0
Sweden,SWE,1990,5.6930118,,5.6930118,2017.0
Sweden,SWE,1990,5.6884074,,5.6930118,2017.0
Sweden,SWE,1990,5.647573,,5.6930118,2017.0
Sweden,SWE,1990,,Europe,5.6930118,2017.0
Switzerland,CHE,1990,17.973833,,9.854778,2017.0
Switzerland,CHE,1990,16.707039,,9.854778,2017.0
Switzerland,CHE,1990,14.880871,,9.854778,2017.0
Switzerland,CHE,1990,13.066161,,9.854778,2017.0
Switzerland,CHE,1990,13.151892,,9.854778,2017.0
Switzerland,CHE,1990,13.817797,,9.854778,2017.0
Switzerland,CHE,1990,12.711465,,9.854778,2017.0
Switzerland,CHE,1990,12.471956,,9.854778,2017.0
Switzerland,CHE,1990,10.60884,,9.854778,2017.0
Switzerland,CHE,1990,11.5907545,,9.854778,2017.0
Switzerland,CHE,1990,10.602818,,9.854778,2017.0
Switzerland,CHE,1990,9.854778,,9.854778,2017.0
Switzerland,CHE,1990,10.15006,,9.854778,2017.0
Switzerland,CHE,1990,9.90271,,9.854778,2017.0
Switzerland,CHE,1990,,Europe,9.854778,2017.0
Syria,SYR,1990,32.603947,,31.401957,2017.0
Syria,SYR,1990,33.237793,,31.401957,2017.0
Syria,SYR,1990,29.912579,,31.401957,2017.0
Syria,SYR,1990,31.169422,,31.401957,2017.0
Syria,SYR,1990,35.545063,,31.401957,2017.0
Syria,SYR,1990,32.78116,,31.401957,2017.0
Syria,SYR,1990,31.680595,,31.401957,2017.0
Syria,SYR,1990,33.17491,,31.401957,2017.0
Syria,SYR,1990,32.654255,,31.401957,2017.0
Syria,SYR,1990,33.99186,,31.401957,2017.0
Syria,SYR,1990,31.868698,,31.401957,2017.0
Syria,SYR,1990,31.401957,,31.401957,2017.0
Syria,SYR,1990,31.370409,,31.401957,2017.0
Syria,SYR,1990,30.953625,,31.401957,2017.0
Syria,SYR,1990,,Asia,31.401957,2017.0
Taiwan,TWN,1990,,Asia,,
Tajikistan,TJK,1990,33.563793,,38.479343,2017.0
Tajikistan,TJK,1990,35.282825,,38.479343,2017.0
Tajikistan,TJK,1990,40.9638,,38.479343,2017.0
Tajikistan,TJK,1990,32.78808,,38.479343,2017.0
Tajikistan,TJK,1990,34.511707,,38.479343,2017.0
Tajikistan,TJK,1990,46.03698,,38.479343,2017.0
Tajikistan,TJK,1990,41.23015,,38.479343,2017.0
Tajikistan,TJK,1990,42.28232,,38.479343,2017.0
Tajikistan,TJK,1990,39.634617,,38.479343,2017.0
Tajikistan,TJK,1990,38.973186,,38.479343,2017.0
Tajikistan,TJK,1990,38.136795,,38.479343,2017.0
Tajikistan,TJK,1990,38.479343,,38.479343,2017.0
Tajikistan,TJK,1990,38.140766,,38.479343,2017.0
Tajikistan,TJK,1990,38.318584,,38.479343,2017.0
Tajikistan,TJK,1990,,Asia,38.479343,2017.0
Tanzania,TZA,1990,21.57055,,25.326334,2017.0
Tanzania,TZA,1990,21.39723,,25.326334,2017.0
Tanzania,TZA,1990,24.453789,,25.326334,2017.0
Tanzania,TZA,1990,24.91499,,25.326334,2017.0
Tanzania,TZA,1990,26.433022,,25.326334,2017.0
Tanzania,TZA,1990,28.240267,,25.326334,2017.0
Tanzania,TZA,1990,28.916428,,25.326334,2017.0
Tanzania,TZA,1990,27.846897,,25.326334,2017.0
Tanzania,TZA,1990,27.204327,,25.326334,2017.0
Tanzania,TZA,1990,28.366148,,25.326334,2017.0
Tanzania,TZA,1990,27.819004,,25.326334,2017.0
Tanzania,TZA,1990,25.326334,,25.326334,2017.0
Tanzania,TZA,1990,25.503479,,25.326334,2017.0
Tanzania,TZA,1990,24.74048,,25.326334,2017.0
Tanzania,TZA,1990,,Africa,25.326334,2017.0
Thailand,THA,1990,38.35867,,26.93363,2017.0
Thailand,THA,1990,36.116077,,26.93363,2017.0
Thailand,THA,1990,34.533325,,26.93363,2017.0
Thailand,THA,1990,35.32246,,26.93363,2017.0
Thailand,THA,1990,35.418537,,26.93363,2017.0
Thailand,THA,1990,29.91406,,26.93363,2017.0
Thailand,THA,1990,31.341543,,26.93363,2017.0
Thailand,THA,1990,33.786568,,26.93363,2017.0
Thailand,THA,1990,29.430288,,26.93363,2017.0
Thailand,THA,1990,28.041744,,26.93363,2017.0
Thailand,THA,1990,30.69239,,26.93363,2017.0
Thailand,THA,1990,26.93363,,26.93363,2017.0
Thailand,THA,1990,27.481659,,26.93363,2017.0
Thailand,THA,1990,27.402714,,26.93363,2017.0
Thailand,THA,1990,,Asia,26.93363,2017.0
Togo,TGO,1990,49.194344,,46.511353,2017.0
Togo,TGO,1990,44.139153,,46.511353,2017.0
Togo,TGO,1990,50.96508,,46.511353,2017.0
Togo,TGO,1990,43.526936,,46.511353,2017.0
Togo,TGO,1990,43.374264,,46.511353,2017.0
Togo,TGO,1990,43.41716,,46.511353,2017.0
Togo,TGO,1990,45.218212,,46.511353,2017.0
Togo,TGO,1990,40.292454,,46.511353,2017.0
Togo,TGO,1990,40.66206,,46.511353,2017.0
Togo,TGO,1990,51.064064,,46.511353,2017.0
Togo,TGO,1990,48.260876,,46.511353,2017.0
Togo,TGO,1990,46.511353,,46.511353,2017.0
Togo,TGO,1990,46.394623,,46.511353,2017.0
Togo,TGO,1990,46.210377,,46.511353,2017.0
Togo,TGO,1990,,Africa,46.511353,2017.0
Tokelau,TKL,1990,,Oceania,,
Tonga,TON,1990,10.635529,,10.723832,2017.0
Tonga,TON,1990,10.768166,,10.723832,2017.0
Tonga,TON,1990,10.90396,,10.723832,2017.0
Tonga,TON,1990,10.912091,,10.723832,2017.0
Tonga,TON,1990,10.894942,,10.723832,2017.0
Tonga,TON,1990,10.604687,,10.723832,2017.0
Tonga,TON,1990,10.6513,,10.723832,2017.0
Tonga,TON,1990,10.654228,,10.723832,2017.0
Tonga,TON,1990,10.686521,,10.723832,2017.0
Tonga,TON,1990,10.405469,,10.723832,2017.0
Tonga,TON,1990,10.716839,,10.723832,2017.0
Tonga,TON,1990,10.723832,,10.723832,2017.0
Tonga,TON,1990,10.605721,,10.723832,2017.0
Tonga,TON,1990,10.586222,,10.723832,2017.0
Tonga,TON,1990,,Oceania,10.723832,2017.0
Trinidad and Tobago,TTO,1990,21.326607,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.364668,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.565756,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,19.359465,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,20.123993,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,19.824047,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,20.210838,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,20.386116,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,20.634552,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,22.364115,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.7448,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.387959,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.875423,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,21.970726,,21.387959,2017.0
Trinidad and Tobago,TTO,1990,,North America,21.387959,2017.0
Tunisia,TUN,1990,29.64288,,29.841475,2017.0
Tunisia,TUN,1990,29.124725,,29.841475,2017.0
Tunisia,TUN,1990,34.075485,,29.841475,2017.0
Tunisia,TUN,1990,31.667965,,29.841475,2017.0
Tunisia,TUN,1990,34.118343,,29.841475,2017.0
Tunisia,TUN,1990,31.085522,,29.841475,2017.0
Tunisia,TUN,1990,30.385582,,29.841475,2017.0
Tunisia,TUN,1990,29.754889,,29.841475,2017.0
Tunisia,TUN,1990,32.506542,,29.841475,2017.0
Tunisia,TUN,1990,31.036741,,29.841475,2017.0
Tunisia,TUN,1990,32.784073,,29.841475,2017.0
Tunisia,TUN,1990,29.841475,,29.841475,2017.0
Tunisia,TUN,1990,30.610014,,29.841475,2017.0
Tunisia,TUN,1990,30.42982,,29.841475,2017.0
Tunisia,TUN,1990,,Africa,29.841475,2017.0
Turkey,TUR,1990,26.000477,,26.289251,2017.0
Turkey,TUR,1990,26.070604,,26.289251,2017.0
Turkey,TUR,1990,26.783766,,26.289251,2017.0
Turkey,TUR,1990,25.967585,,26.289251,2017.0
Turkey,TUR,1990,28.91206,,26.289251,2017.0
Turkey,TUR,1990,27.607002,,26.289251,2017.0
Turkey,TUR,1990,27.122381,,26.289251,2017.0
Turkey,TUR,1990,27.819788,,26.289251,2017.0
Turkey,TUR,1990,27.782696,,26.289251,2017.0
Turkey,TUR,1990,28.611662,,26.289251,2017.0
Turkey,TUR,1990,27.779022,,26.289251,2017.0
Turkey,TUR,1990,26.289251,,26.289251,2017.0
Turkey,TUR,1990,26.54402,,26.289251,2017.0
Turkey,TUR,1990,26.031801,,26.289251,2017.0
Turkey,TUR,1990,,Asia,26.289251,2017.0
Turkmenistan,TKM,1990,24.696318,,27.127754,2017.0
Turkmenistan,TKM,1990,27.11934,,27.127754,2017.0
Turkmenistan,TKM,1990,28.731726,,27.127754,2017.0
Turkmenistan,TKM,1990,21.93514,,27.127754,2017.0
Turkmenistan,TKM,1990,26.098469,,27.127754,2017.0
Turkmenistan,TKM,1990,32.278812,,27.127754,2017.0
Turkmenistan,TKM,1990,30.772598,,27.127754,2017.0
Turkmenistan,TKM,1990,30.559778,,27.127754,2017.0
Turkmenistan,TKM,1990,30.619661,,27.127754,2017.0
Turkmenistan,TKM,1990,28.621096,,27.127754,2017.0
Turkmenistan,TKM,1990,27.512276,,27.127754,2017.0
Turkmenistan,TKM,1990,27.127754,,27.127754,2017.0
Turkmenistan,TKM,1990,26.546904,,27.127754,2017.0
Turkmenistan,TKM,1990,26.197662,,27.127754,2017.0
Turkmenistan,TKM,1990,,Asia,27.127754,2017.0
Turks and Caicos Islands,TCA,1990,,North America,,
Tuvalu,TUV,1990,5.5119934,,6.001982,2017.0
Tuvalu,TUV,1990,5.6649914,,6.001982,2017.0
Tuvalu,TUV,1990,5.753374,,6.001982,2017.0
Tuvalu,TUV,1990,5.857286,,6.001982,2017.0
Tuvalu,TUV,1990,5.605062,,6.001982,2017.0
Tuvalu,TUV,1990,5.379974,,6.001982,2017.0
Tuvalu,TUV,1990,5.3659134,,6.001982,2017.0
Tuvalu,TUV,1990,5.3518753,,6.001982,2017.0
Tuvalu,TUV,1990,5.5531163,,6.001982,2017.0
Tuvalu,TUV,1990,5.6282806,,6.001982,2017.0
Tuvalu,TUV,1990,6.0952973,,6.001982,2017.0
Tuvalu,TUV,1990,6.001982,,6.001982,2017.0
Tuvalu,TUV,1990,6.038344,,6.001982,2017.0
Tuvalu,TUV,1990,6.0284085,,6.001982,2017.0
Tuvalu,TUV,1990,,Oceania,6.001982,2017.0
USSR,OWID_USS,1990,,Europe,,
